route_id,stop_name
9960,Vásárcsarnok
9730,Vásárcsarnok
9961,Vásárcsarnok
9790,Vásárcsarnok
9501,Vásáros tér
9500,Vásáros tér
9722,Vasút utca
9720,Vasút utca
9400,Vasút utca
9961,Vasutastelep utca
9960,Vasutastelep utca
9730,Vasutastelep utca
9560,Vecsey Ferenc utca
9900,Vecsey Ferenc utca
9310,Veres Péter út
9960,Veres Péter út
9961,Veres Péter út
9080,Veres Péter út
9980,Vidor utca
9680,Vidor utca
9010,Vihar utca
9410,Vihar utca
9501,Villanytelep
9500,Villanytelep
9140,Villanytelep
9500,Víztorony
9961,Víztorony
9501,Víztorony
9960,Víztorony
9790,Völgy utca
9380,Völgy utca
9791,Völgy utca
9800,Vörösmarty utca
9480,Vörösmarty utca
9790,Vörösmarty utca
9961,Wesselényi utca
9730,Wesselényi utca
9230,Wesselényi utca
9960,Wesselényi utca
9230,Záhony utca
9340,Záhony utca
9720,Zrínyi utca
9722,Zrínyi utca
9180,Zugló vasútállomás
9070,Zugló vasútállomás
9010,Zugló vasútállomás
9790,Zugló vasútállomás
9730,Zugló vasútállomás
9961,Zsemlékes út
9960,Zsemlékes út
9340,Zsigmond tér
9600,Zsigmond tér
9230,Zsigmond tér
9790,Zsil utca
9791,Zsil utca
9961,Zsókavár utca
9960,Zsókavár utca
9730,Zsókavár utca
