route_id,stop_name
1942,Kossuth Lajos utca
1940,Kossuth Lajos utca
0360,Kossuth Lajos utca
3520,Kossuth Lajos utca
0570,Kossuth Lajos utca
2544,Kossuth Lajos utca
0662,Kossuth Lajos utca (Mártírok útja)
1231,Kossuth Lajos utca (Mártírok útja)
1480,Kossuth Lajos utca (Mártírok útja)
1230,Kossuth Lajos utca (Mártírok útja)
0660,Kossuth Lajos utca (Mártírok útja)
0360,Kossuth Lajos utca (Völgy utca)
0350,Kossuth Lajos utca (Völgy utca)
1621,Kossuth Nyomda
1611,Kossuth Nyomda
1950,Kossuth Nyomda
0680,Kossuth Nyomda
1620,Kossuth Nyomda
1685,Kossuth Nyomda
2620,Kossuth Nyomda
1610,Kossuth Nyomda
3500,Kossuth tér
3508,Kossuth tér
1695,Kossuth tér
2310,"Kossuth utca, lakótelep"
1040,"Kossuth utca, lakótelep"
2040,"Kossuth utca, lakótelep"
1041,"Kossuth utca, lakótelep"
0050,"Kossuth utca, lakótelep"
0070,Kosztolányi Dezső tér
3470,Kosztolányi Dezső tér
3480,Kosztolányi Dezső tér
3410,Kosztolányi Dezső tér
1530,Kosztolányi Dezső tér
3190,Kosztolányi Dezső tér
3498,Kosztolányi Dezső tér
1500,Kosztolányi Dezső tér
1140,Kosztolányi Dezső tér
2120,Kosztolányi Dezső tér
2140,Kosztolányi Dezső tér
0530,Kosztolányi Dezső tér
2400,Kosztolányi Dezső tér
1540,Kosztolányi Dezső tér
0580,Kosztolányi Dezső tér
3560,Kosztolányi Dezső tér
3198,Kosztolányi Dezső tér
2130,Kosztolányi Dezső tér
3490,Kosztolányi Dezső tér
2170,Kosztolányi Dezső utca
2175,Kosztolányi Dezső utca
0930,Kosztolányi Dezső utca
1980,Kosztolányi Dezső utca
0931,Kosztolányi Dezső utca
1240,Kovácsi Kálmán tér
2250,Kovácsi Kálmán tér
0960,Kozák tér
2960,Kozák tér
2961,Kozák tér
2620,Kozma utca
1620,Kozma utca
0680,Kozma utca
1611,Kozma utca
1621,Kozma utca
1610,Kozma utca
1950,Kozma utca
0930,Kőbánya-Kispest
0985,Kőbánya-Kispest
1510,Kőbánya-Kispest
1935,Kőbánya-Kispest
1365,Kőbánya-Kispest
0680,Kőbánya-Kispest
1480,Kőbánya-Kispest
1820,Kőbánya-Kispest
0980,Kőbánya-Kispest
2845,Kőbánya-Kispest
0855,Kőbánya-Kispest
0931,Kőbánya-Kispest
2005,Kőbánya-Kispest
1821,Kőbánya-Kispest
1840,Kőbánya-Kispest
MP53,Kőbánya-Kispest
0850,Kőbánya-Kispest
2825,Kőbánya-Kispest
5301,Kőbánya-Kispest
2025,Kőbánya-Kispest
3030,Kőbánya alsó vasútállomás
0950,Kőbánya alsó vasútállomás
1850,Kőbánya alsó vasútállomás
0090,Kőbánya alsó vasútállomás
3281,Kőbánya alsó vasútállomás
3428,Kőbánya alsó vasútállomás
1170,Kőbánya alsó vasútállomás
1621,Kőbánya alsó vasútállomás
3621,Kőbánya alsó vasútállomás
1620,Kőbánya alsó vasútállomás
1510,Kőbánya alsó vasútállomás
2170,Kőbánya alsó vasútállomás
3370,Kőbánya alsó vasútállomás
1950,Kőbánya alsó vasútállomás
2620,Kőbánya alsó vasútállomás
3280,Kőbánya alsó vasútállomás
3620,Kőbánya alsó vasútállomás
3030,Kőbánya alsó vasútállomás (Mázsa tér)
2175,Kőbánya alsó vasútállomás (Mázsa tér)
0090,Kőbánya alsó vasútállomás (Mázsa tér)
3370,Kőbánya alsó vasútállomás (Mázsa tér)
3428,Kőbánya alsó vasútállomás (Mázsa tér)
3621,Kőbánya alsó vasútállomás (Mázsa tér)
3371,Kőbánya felső vasútállomás
0100,Kőbánya felső vasútállomás
3370,Kőbánya felső vasútállomás
3370,Kőbányai garázs
3371,Kőbányai garázs
0090,Kőbányai út / Könyves Kálmán körút
3620,Kőbányai út / Könyves Kálmán körút
2175,Kőbányai út / Könyves Kálmán körút
3410,Kőbányai út / Könyves Kálmán körút
3010,Kőbányai út / Könyves Kálmán körút
3281,Kőbányai út / Könyves Kálmán körút
3280,Kőbányai út / Könyves Kálmán körút
3014,Kőbányai út / Könyves Kálmán körút
3620,Kőbányai út 21.
3281,Kőbányai út 21.
3280,Kőbányai út 21.
3281,Kőbányai út 31.
3280,Kőbányai út 31.
3620,Kőbányai út 31.
0090,Kőbányai út 31.
2170,Kőér utca
1170,Kőér utca
1510,Kőér utca
1870,Kőérberek
3410,Kőérberek
1640,Kökörcsin utca
0641,Kökörcsin utca
2640,Kökörcsin utca
0640,Kökörcsin utca
0130,Kölcsey Ferenc utca
2380,Kölcsey Ferenc utca
0380,Kölcsey Ferenc utca
0641,Kölcsey utca
0710,Kölcsey utca
0350,Kölcsey utca
1590,Kölcsey utca
0360,Kölcsey utca
0570,Kölcsey utca
2570,Kölcsey utca
1640,Kölcsey utca
2640,Kölcsey utca
0640,Kölcsey utca
0850,Kőrösi Csoma Sándor út
1850,Kőrösi Csoma Sándor út
0945,Kőrösi út
2945,Kőrösi út
2944,Kőrösi út
0550,Kőrösi út
0944,Kőrösi út
2440,Körvasút sor
1740,Körvasút sor
0405,Kötő utca
1401,Kötő utca
2870,Kötő utca
0402,Kötő utca
2400,Kötő utca
0400,Kötő utca
1400,Kötő utca
0881,Kötő utca
1880,Kötő utca
0880,Kötő utca
0550,Közdűlő út
0540,Közdűlő út
1942,Közdűlő út
4724,Közlekedésiúzeum
4728,Közlekedésiúzeum
4740,Közlekedésiúzeum
4700,Közlekedésiúzeum
0150,Közraktár utca
1150,Közraktár utca
4830,Közraktár utca
4838,Közraktár utca
0881,Köztársaság tér
1695,Köztársaság tér
1730,Köztársaság tér
1720,Köztársaság tér
0880,Köztársaság tér
1570,Köztársaság utca
1571,Köztársaság utca
1150,Köztelek utca
0150,Köztelek utca
1810,Közterületfenntartó Zrt.
3370,Közterületfenntartó Zrt.
2810,Közterületfenntartó Zrt.
3428,Közterületfenntartó Zrt.
1790,Közterületfenntartó Zrt.
3030,Közterületfenntartó Zrt.
3020,Közvágóhíd
2544,Közvágóhíd
2234,Közvágóhíd
0550,Közvágóhíd
3028,Közvágóhíd
3410,Közvágóhíd
HP63,Közvágóhíd
0235,Közvágóhíd
0230,Közvágóhíd
1790,Közvágóhíd
3240,Közvágóhíd
3010,Közvágóhíd
0540,Közvágóhíd
0641,Községház utca
1640,Községház utca
2570,Községház utca
0640,Községház utca
2640,Községház utca
0570,Községház utca
1050,Krisztina tér
0160,Krisztina tér
3561,Krisztina tér
35618,Krisztina tér
1780,Krisztina tér
3560,Krisztina tér
2180,Kubik utca
1180,Kubik utca
1600,Kubik utca
2600,Kubik utca
2620,Kucorgó tér
2025,Kucorgó tér
0975,Kucorgó tér
1610,Kucorgó tér
1615,Kucorgó tér
1970,Kucorgó tér
1620,Kucorgó tér
2300,Kucsma utca
0301,Kucsma utca
0300,Kucsma utca
1935,Kupeczky János utca
2360,Kupeczky János utca
2660,Kupeczky János utca
2361,Kupeczky János utca
2220,Kuruclesi út
0221,Kuruclesi út
0220,Kuruclesi út
1560,"Kútvölgyi lejtő, Traumatológia"
1550,"Kútvölgyi lejtő, Traumatológia"
0540,Külsőester utca
0550,Külsőester utca
HP63,Kvassay híd
6300,Kvassay híd
2220,Labanc út
0221,Labanc út
0220,Labanc út
1600,Laborc utca
2370,Laborc utca
2600,Laborc utca
2180,Laborc utca
0381,Lacházi fogadó
2800,Lacházi fogadó
2792,Lacházi fogadó
2790,Lacházi fogadó
0380,Lacházi fogadó
2380,Lacházi fogadó
2802,Lacházi fogadó
1520,Ladik utca
0710,Ladik utca
0540,Lajos utca
1660,Lajos utca
0931,Lajosmizsei sorompó
3508,Lajosmizsei sorompó
0930,Lajosmizsei sorompó
3500,Lajosmizsei sorompó
1821,Lakatos úti lakótelep
1840,Lakatos úti lakótelep
1820,Lakatos úti lakótelep
0360,Lakatos úti lakótelep
0381,"Lakihegy, Cseresznyés utca"
2792,"Lakihegy, Cseresznyés utca"
2790,"Lakihegy, Cseresznyés utca"
2380,"Lakihegy, Cseresznyés utca"
2800,"Lakihegy, Cseresznyés utca"
2802,"Lakihegy, Cseresznyés utca"
0380,"Lakihegy, Cseresznyés utca"
0221,Laktanya
2220,Laktanya
0220,Laktanya
0050,Laky Adolf utca
3030,Laky Adolf utca
3698,Laky Adolf utca
3690,Laky Adolf utca
0450,Lándzsa utca
0440,Lándzsa utca
1765,Lándzsa utca
2765,Lándzsa utca
0850,Lavotta utca
1850,Lavotta utca
0855,Lavotta utca
1335,Leányka utcai lakótelep
2130,Leányka utcai lakótelep
0580,Leányka utcai lakótelep
2410,Leányka utcai lakótelep
3470,Leányka utcai lakótelep
1410,Leányka utcai lakótelep
3478,Leányka utcai lakótelep
2510,Leányka utcai lakótelep
1580,Leányka utcai lakótelep
1140,Leányka utcai lakótelep
2500,Leányka utcai lakótelep
2140,Leányka utcai lakótelep
3560,Leányka utcai lakótelep
0330,Leányka utcai lakótelep
1621,Legényrózsa utca
1611,Legényrózsa utca
1610,Legényrózsa utca
2620,Legényrózsa utca
0680,Legényrózsa utca
1950,Legényrózsa utca
1620,Legényrózsa utca
2720,Légimentők
0881,Légimentők
0880,Légimentők
5300,Lehel tér
4760,Lehel tér
MP538,Lehel tér
MP53,Lehel tér
4768,Lehel tér
3140,Lehel tér
1150,Lehel tér
3148,Lehel tér
0150,Lehel tér
0360,Lehel utca
0380,Lehel utca
3508,Lehel utca
3500,Lehel utca
2380,Lehel utca
4794,Lehel utca / Dózsa György út
1050,Lehel utca / Dózsa György út
3148,Lehel utca / Dózsa György út
4750,Lehel utca / Dózsa György út
3140,Lehel utca / Dózsa György út
4758,Lehel utca / Dózsa György út
1050,Lehel utca / Róbert Károly körút
3140,Lehel utca / Róbert Károly körút
3148,Lehel utca / Róbert Károly körút
3410,Lehel utca / Róbert Károly körút
3010,Lehel utca / Róbert Károly körút
3170,Lehel utca / Róbert Károly körút
3014,Lehel utca / Róbert Károly körút
0960,Leiningen Károly utca
2200,Leiningen Károly utca
1885,Lejtő utca
0881,Lejtő utca
1880,Lejtő utca
0880,Lejtő utca
1610,Lemberg utca
1620,Lemberg utca
1615,Lemberg utca
1695,Lemberg utca
2025,Lemberg utca
2620,Lemberg utca
1335,Lépcsős utca
1500,Lépcsős utca
1380,Lépcsős utca
0330,Lépcsős utca
2140,Lépcsős utca
2130,Lépcsős utca
1140,Lépcsős utca
2790,Leshegy Ipari Park
2780,Leshegy Ipari Park
2802,Leshegy Ipari Park
2800,Leshegy Ipari Park
2792,Leshegy Ipari Park
2780,Leshegy utca
2800,Leshegy utca
2802,Leshegy utca
2790,Leshegy utca
2792,Leshegy utca
1885,Lévai utca
0402,Lévai utca
2620,Liget tér
1621,Liget tér
1620,Liget tér
0090,Liget tér
1510,Liget tér
1170,Liget tér
2720,Liliom utca
0880,Liliom utca
0881,Liliom utca
1935,Lincoln út
2360,Lincoln út
3590,Liptó utca
3598,Liptó utca
3592,Liptó utca
3591,Liptó utca
1410,Liszt Ferenc út
0580,Liszt Ferenc út
1580,Liszt Ferenc út
2765,Liszt Ferenc utca
1765,Liszt Ferenc utca
2810,Lobogó utca
1810,Lobogó utca
2511,Lomnici utca
2510,Lomnici utca
2410,Lomnici utca
1500,Lomnici utca
2411,Lomnici utca
0150,Lónyay utca
1150,Lónyay utca
0580,Lőcsei utca
2500,Lőcsei utca
1580,Lőcsei utca
2502,Lőcsei utca
2361,Lőrinci piac
2360,Lőrinci piac
1821,Lőrinci temető
2175,Lőrinci temető
1820,Lőrinci temető
0930,Lőrinci temető
0931,Lőrinci temető
2845,Lőrinci temető
1980,Lőrinci temető
2825,Lőrinci temető
1840,Lőrinci temető
2170,Lőrinci temető
0985,Lőrinci út
0980,Lőrinci út
0460,Lőrinci út
1685,Lőrinci út
1980,Lőrinci út
0460,Lőrinci út (Szabadság utca)
1980,Lőrinci út (Szabadság utca)
1935,Lőrinci utca
2360,Lőrinci utca
4700,Lövölde tér
4780,Lövölde tér
0070,Madách utca
2240,Madách utca
1942,Madarassy László utca
1940,Madarassy László utca
3508,Madarász utca
3500,Madarász utca
2361,Madarász utca
2360,Madarász utca
0881,Madárhegy
1401,Madárhegy
0402,Madárhegy
0400,Madárhegy
1400,Madárhegy
0880,Madárhegy
1880,Madárhegy
2400,Madárhegy
0850,Mádi utca
0855,Mádi utca
1850,Mádi utca
0340,Madzsar József utca / Pünkösdfürdő utca
1340,Madzsar József utca / Pünkösdfürdő utca
2040,Madzsar József utca /adrianus utca
0340,Madzsar József utca /adrianus utca
2960,Madzsar József utca /adrianus utca
3240,Magdolna utca
3024,Magdolna utca
3371,Magdolna utca
3281,Magdolna utca
3410,Magdolna utca
3010,Magdolna utca
3620,Magdolna utca
3040,Magdolna utca
3014,Magdolna utca
3280,Magdolna utca
3370,Magdolna utca
1685,Maglódi út
1610,Maglódi út
2620,Maglódi út
1621,Maglódi út
1620,Maglódi út
1611,Maglódi út
0680,Maglódi út
3510,Magyar Aszfalt
3370,Magyar Aszfalt
1530,Magyar tudósok körútja
1540,Magyar tudósok körútja
0990,Magyar utca
1231,Magyar utca
0230,Magyar utca
2234,Magyar utca
1230,Magyar utca
4800,Mályva utca
1300,Mályva utca
4808,Mályva utca
4801,Mályva utca
1910,Mandula utca
2910,Mandula utca
0910,Mandula utca
0070,Március 15. tér
1150,Március 15. tér
3020,Március 15. tér
1085,Március 15. tér
0085,Március 15. tér
0050,Március 15. tér
3028,Március 15. tér
3024,Március 15. tér
1120,Március 15. tér
0150,Március 15. tér
1100,Március 15. tér
1335,Március 15. tér
1780,Március 15. tér
1950,Márga utca
0950,Márga utca
2910,"Margit híd, budai hídfő"
1910,"Margit híd, budai hídfő"
1090,"Margit híd, budai hídfő"
3190,"Margit híd, budai hídfő"
3060,"Margit híd, budai hídfő"
6400,"Margit híd, budai hídfő"
3040,"Margit híd, budai hídfő"
3198,"Margit híd, budai hídfő"
0090,"Margit híd, budai hídfő"
0260,"Margit híd, budai hídfő"
3170,"Margit híd, budai hídfő"
0910,"Margit híd, budai hídfő"
6470,"Margit híd, budai hídfő"
3410,"Margit híd, budai hídfő"
1910,Margit körút
0910,Margit körút
2910,Margit körút
0440,Margit utca
0920,Margit utca
0078,Margit utca
0921,Margit utca
0460,Margit utca
1460,Margit utca
2440,Margit utca
1060,Margitsziget / Árpád híd
0340,Margitsziget / Árpád híd
0260,Margitsziget / Árpád híd
3060,Margitsziget /argit híd
3040,Margitsziget /argit híd
0260,Margitsziget /argit híd
0931,Margó Tivadar utca
3500,Margó Tivadar utca
1365,Margó Tivadar utca
3508,Margó Tivadar utca
1980,Margó Tivadar utca
2361,Margó Tivadar utca
2360,Margó Tivadar utca
0360,Margó Tivadar utca
0930,Margó Tivadar utca
1570,Máriaremetei kegytemplom
0570,Máriaremetei kegytemplom
2570,Máriaremetei kegytemplom
1571,Máriaremetei kegytemplom
0150,Markó utca
1150,Markó utca
1231,Maros utca
0350,Maros utca
1290,Maros utca
1280,Maros utca
0390,Maros utca
2234,Maros utca
1350,Maros utca
1020,Maros utca
1230,Maros utca
0390,Maros utcai rendelőintézet
1020,Maros utcai rendelőintézet
0881,Márta utca
2720,Márta utca
0880,Márta utca
0710,Martinász utca
1480,Martinász utca
1480,Mártírok útja
0660,Mártírok útja
0990,Mártírok útja
1231,Mártírok útja
0662,Mártírok útja
1230,Mártírok útja
1510,Mártírok útja
3370,Mártírok útja /atár út
0660,Mártírok útja /atár út
1480,Mártírok útja /atár út
1230,Mártírok útja /atár út
0662,Mártírok útja /atár út
3510,Mártírok útja /atár út
1231,Mártírok útja /atár út
3520,Mártírok útja /atár út
3030,Mártírok útja /atár út
0530,Márton Áron tér
0085,Márton Áron tér
3591,Márton Áron tér
3592,Márton Áron tér
3598,Márton Áron tér
3590,Márton Áron tér
1120,Mártonhegyi út
1100,Mártonhegyi út
1020,Mártonhegyi út
2790,Massányi úti lakópark
2802,Massányi úti lakópark
0380,Massányi úti lakópark
2780,Massányi úti lakópark
2800,Massányi úti lakópark
2380,Massányi úti lakópark
1130,Mátra utca
1131,Mátra utca
0131,Mátra utca
0880,Mátra utca
0130,Mátra utca
0161,Mátray utca
0160,Mátray utca
1160,Mátray utca
0880,Mátyás király utca
0131,Mátyás király utca
0844,Mátyás király utca
1130,Mátyás király utca
0460,Mátyás király utca
1131,Mátyás király utca
0310,Mátyás király utca
1740,Mátyás király utca
1310,Mátyás király utca
1460,Mátyás király utca
2130,Mátyás király utca
0130,Mátyás király utca
0845,Mátyás király utca
0078,Mátyás király utca 71.
1440,Mátyás király utca 71.
6130,Mátyásföld alsó
6100,Mátyásföld alsó
6150,Mátyásföld alsó
6150,"Mátyásföld, Imre utca"
6130,"Mátyásföld, Imre utca"
2765,"Mátyásföld, Imre utca"
0921,"Mátyásföld, Imre utca"
0078,"Mátyásföld, Imre utca"
0920,"Mátyásföld, Imre utca"
1765,"Mátyásföld, Imre utca"
6100,"Mátyásföld, Imre utca"
6150,"Mátyásföld, repülőtér"
2765,"Mátyásföld, repülőtér"
1460,"Mátyásföld, repülőtér"
6130,"Mátyásföld, repülőtér"
0921,"Mátyásföld, repülőtér"
0440,"Mátyásföld, repülőtér"
6100,"Mátyásföld, repülőtér"
0920,"Mátyásföld, repülőtér"
1765,"Mátyásföld, repülőtér"
0460,"Mátyásföld, repülőtér"
0078,Mátyásföldi tér
1460,Mátyásföldi tér
0460,Mátyásföldi tér
2440,Mátyásföldi tér
3280,Mázsa utca
3620,Mázsa utca
3281,Mázsa utca
1110,Mechwart liget
3040,Mechwart liget
3060,Mechwart liget
0110,Mechwart liget
3170,Mechwart liget
2300,"Megyer, Szondi utca"
1220,"Megyer, Szondi utca"
0300,"Megyer, Szondi utca"
0301,"Megyer, Szondi utca"
0300,Megyeri temető
1220,Megyeri temető
2300,Megyeri temető
1470,Megyeri temető
0301,Megyeri temető
1470,Megyeri út
2960,Megyeri út
1261,Megyeri út
1260,Megyeri út
1470,Megyeri út / Fóti út
0300,Megyeri út / Fóti út
1220,Megyeri út / Fóti út
1960,Megyeri út / Fóti út
0301,Megyeri út / Fóti út
0960,Megyeri út / Fóti út
2300,Megyeri út / Fóti út
1730,Méhecske utca
1400,Méhecske utca
1402,Méhecske utca
1720,Méhecske utca
0985,Melczer utca
1685,Melczer utca
1980,Melczer utca
0980,Melczer utca
0855,Mélytó utca
1170,Mélytó utca
0850,Mélytó utca
1015,Memento Park
1500,Memento Park
1012,Memento Park
1530,Menyecske utca
1500,Menyecske utca
1810,Merényi Gusztáv Kórház
2810,Merényi Gusztáv Kórház
1230,Mesgye utca
0350,Mesgye utca
1350,Mesgye utca
2234,Mesgye utca
1231,Mesgye utca
0360,Mesgye utca
3060,Mester utca / Ferenc körút
3040,Mester utca / Ferenc körút
3511,Mester utca / Ferenc körút
3370,Mester utca / Ferenc körút
3510,Mester utca / Ferenc körút
3410,Mester utca / Könyves Kálmán körút
3240,Mester utca / Könyves Kálmán körút
2810,Mester utca / Könyves Kálmán körút
3020,Mester utca / Könyves Kálmán körút
3510,Mester utca / Könyves Kálmán körút
3024,Mester utca / Könyves Kálmán körút
3010,Mester utca / Könyves Kálmán körút
3511,Mester utca / Könyves Kálmán körút
3370,Mester utca / Könyves Kálmán körút
3428,Mészáros Lőrinc utca
1231,Mészáros Lőrinc utca
1230,Mészáros Lőrinc utca
3030,Mészáros Lőrinc utca
3520,Mészáros Lőrinc utca
3370,Mészáros Lőrinc utca
0662,Mészáros Lőrinc utca
3510,Mészáros Lőrinc utca
1990,Mészáros Lőrinc utca
0660,Mészáros Lőrinc utca
1120,Mészáros utca
0085,Mészáros utca
1100,Mészáros utca
1085,Mészáros utca
1600,Mészkő utca
2190,Mészkő utca
1950,Meténg utca
0680,Meténg utca
3690,Mexikói út
3698,Mexikói út
3030,Mexikói út
4741,Mexikói út
4820,Mexikói út
2250,Mexikói út
0250,Mexikói út
5100,Mexikói út
1230,Mézes utca
1231,Mézes utca
0990,Mézes utca
0230,Mézes utca
2234,Mézes utca
1580,Mező utca
2502,Mező utca
0580,Mező utca
2500,Mező utca
1615,Mezőtárkány utca
1610,Mezőtárkány utca
2025,Mezőtárkány utca
0975,Mezőtárkány utca
2790,Miklós Pláza
0380,Miklós Pláza
2792,Miklós Pláza
2802,Miklós tér
2792,Miklós tér
0380,Miklós tér
2790,Miklós tér
2380,Miklós tér
2800,Miklós tér
35618,Mikó utca
3561,Mikó utca
3560,Mikó utca
0050,Mikó utca
0641,Mikszáth Kálmán utca
0570,Mikszáth Kálmán utca
1820,Mikszáth Kálmán utca
2640,Mikszáth Kálmán utca
1840,Mikszáth Kálmán utca
1640,Mikszáth Kálmán utca
2570,Mikszáth Kálmán utca
1821,Mikszáth Kálmán utca
0640,Mikszáth Kálmán utca
0300,Mildenberger utca
1470,Mildenberger utca
2300,Mildenberger utca
0301,Mildenberger utca
6230,Millenniumtelep
1350,Millenniumtelep
6200,Millenniumtelep
6210,Millenniumtelep
3690,Miskolci utca
0050,Miskolci utca
3620,Miskolci utca
3698,Miskolci utca
3621,Miskolci utca
0070,Miskolci utca / Csömöri út
2770,Miskolci utca / Csömöri út
1335,Miskolci utca / Csömöri út
4770,Miskolci utca / Szugló utca
4778,Miskolci utca / Szugló utca
0662,MNB
0665,MNB
2240,Mogyoród útja
1250,Mogyoród útja
1700,Mogyoród útja
2700,Mogyoród útja
2910,Moholy-Nagyűvészeti Egyetem
2220,Moholy-Nagyűvészeti Egyetem
0070,Molnár Viktor utca
0085,Molnár Viktor utca
1085,Molnár Viktor utca
2770,Molnár Viktor utca
1335,Molnár Viktor utca
0075,Molnár Viktor utca
1110,Móricz Zsigmond Gimnázium
0110,Móricz Zsigmond Gimnázium
3610,Móricz Zsigmond körtér
3170,Móricz Zsigmond körtér
0070,Móricz Zsigmond körtér
3560,Móricz Zsigmond körtér
3060,Móricz Zsigmond körtér
3470,Móricz Zsigmond körtér
2130,Móricz Zsigmond körtér
1140,Móricz Zsigmond körtér
0330,Móricz Zsigmond körtér
35618,Móricz Zsigmond körtér
3198,Móricz Zsigmond körtér
3478,Móricz Zsigmond körtér
3480,Móricz Zsigmond körtér
3190,Móricz Zsigmond körtér
3498,Móricz Zsigmond körtér
3410,Móricz Zsigmond körtér
3490,Móricz Zsigmond körtér
2400,Móricz Zsigmond körtér
2140,Móricz Zsigmond körtér
3561,Móricz Zsigmond körtér
0270,Móricz Zsigmond körtér
5400,Móricz Zsigmond körtér
4728,Munkácsyihály utca
4724,Munkácsyihály utca
0880,Munkácsyihály utca (hősi emlékmű)
1402,Munkácsyihály utca (hősi emlékmű)
1730,Munkácsyihály utca (hősi emlékmű)
1400,Munkácsyihály utca (hősi emlékmű)
2720,Munkácsyihály utca (hősi emlékmű)
1720,Munkácsyihály utca (hősi emlékmű)
0881,Munkácsyihály utca (hősi emlékmű)
1640,Munkás utca
2640,Munkás utca
0641,Munkás utca
0640,Munkás utca
4768,Munkás utca
4794,Munkás utca
4734,Munkás utca
4760,Munkás utca
0205,Munkásotthon utca
1200,Munkásotthon utca
1400,Muskotály köz
1085,Muskotály köz
1390,Muskotály köz
1401,Muskotály köz
4724,Muzsikus cigányok parkja
4830,Muzsikus cigányok parkja
4838,Muzsikus cigányok parkja
4728,Muzsikus cigányok parkja
0090,Muzsikus cigányok parkja
0921,Műkő utca
0920,Műkő utca
3020,Müpa - Nemzeti Színház
8110,Müpa - Nemzeti Színház
3028,Müpa - Nemzeti Színház
0540,Müpa - Nemzeti Színház
3240,Müpa - Nemzeti Színház
0230,Müpa - Nemzeti Színház
HP63,Müpa - Nemzeti Színház
0550,Müpa - Nemzeti Színház
1260,Művelődési Központ
2961,Művelődési Központ
2960,Művelődési Központ
1261,Művelődési Központ
0205,Művelődési Központ
1402,Művelődésiáz
1400,Művelődésiáz
2430,Nád utca
1600,Nád utca
0960,Nádor utca
2200,Nádor utca
3690,Nagy Lajos király útja / Czobor utca
0320,Nagy Lajos király útja / Czobor utca
3621,Nagy Lajos király útja / Czobor utca
3620,Nagy Lajos király útja / Czobor utca
3698,Nagy Lajos király útja / Czobor utca
3030,Nagy Lajos király útja / Czobor utca
0050,Nagy Lajos király útja / Czobor utca
0910,Nagyajtai utca
35618,Nagyajtai utca
3590,Nagyajtai utca
3592,Nagyajtai utca
3560,Nagyajtai utca
1290,Nagyajtai utca
3561,Nagyajtai utca
0570,Nagyajtai utca
3170,Nagyajtai utca
3610,Nagyajtai utca
0110,Nagybányai út
0290,Nagybányai út
3170,Nagyenyed utca
1820,Nagyenyed utca
2825,Nagyenyed utca
3610,Nagyenyed utca
3592,Nagyhíd
3610,Nagyhíd
3560,Nagyhíd
3561,Nagyhíd
35618,Nagyhíd
0440,Nagyicce
6100,Nagyicce
0450,Nagyicce
2770,Nagyicce
6150,Nagyicce
6130,Nagyicce
1510,Nagykőrösi út
0990,Nagykőrösi út
0360,Nagykőrösi út
3428,Nagykőrösi út /atár út
2944,Nagykőrösi út /atár út
1231,Nagykőrösi út /atár út
0665,Nagykőrösi út /atár út
1230,Nagykőrösi út /atár út
3520,Nagykőrösi út /atár út
2945,Nagykőrösi út /atár út
0844,Nagykőrösi út /atár út
0660,Nagykőrösi út /atár út
0662,Nagykőrösi út /atár út
3510,Nagykőrösi út /atár út
0944,Nagykőrösi út /atár út
3030,Nagykőrösi út /atár út
2544,Nagykőrösi út /atár út
1480,Nagykőrösi út /atár út
0540,Nagykőrösi út /atár út
3370,Nagykőrösi út /atár út
0945,Nagykőrösi út /atár út
0895,Nagykőrösi út /atár út
0845,Nagykőrösi út /atár út
0550,Nagykőrösi út /atár út
1571,Nagyrét utca
1570,Nagyrét utca
0845,Nagysándor József utca
2945,Nagysándor József utca
0895,Nagysándor József utca
0350,Nagysándor József utca
0844,Nagysándor József utca
3510,Nagysándor József utca
3520,Nagysándor József utca
2234,Nagysándor József utca
1230,Nagysándor József utca
0550,Nagysándor József utca
1231,Nagysándor József utca
0360,Nagysándor József utca
0230,Nagysándor József utca
0540,Nagysándor József utca
0085,Nagyszeben tér
1085,Nagyszeben tér
1390,Nagyszeben tér
1540,Nagyszeben út
1530,Nagyszeben út
0880,Nagyszeben út
1400,Nagyszeben út
0085,Nagyszeben út
1401,Nagyszeben út
1085,Nagyszeben út
0881,Nagyszeben út
0870,Nagyszeben út
1390,Nagyszeben út
2620,Nagyszentmiklósi út
1610,Nagyszentmiklósi út
1615,Nagyszentmiklósi út
1620,Nagyszentmiklósi út
2025,Nagyszentmiklósi út
1110,Nagyszombat utca
0290,Nagyszombat utca
1090,Nagyszombat utca
0090,Nagyszombat utca
1231,Nagyszőlős utca
0990,Nagyszőlős utca
1230,Nagyszőlős utca
1130,Nagytétény-Diósd vasútállomás
1131,Nagytétény-Diósd vasútállomás
0130,Nagytétény-Diósd vasútállomás
1335,"Nagytétény, Erdélyi utca"
0330,"Nagytétény, Erdélyi utca"
1130,Nagytétényi temető
1131,Nagytétényi temető
0130,Nagytétényi temető
2810,Nagyvárad tér
3240,Nagyvárad tér
3370,Nagyvárad tér
2944,Nagyvárad tér
MP53,Nagyvárad tér
0944,Nagyvárad tér
0844,Nagyvárad tér
5301,Nagyvárad tér
3040,Nagyvárad tér
3024,Nagyvárad tér
1210,Nap utca
0205,Nap utca
0250,Nap utca
1200,Nap utca
2790,Nap utca (óvoda)
2792,Nap utca (óvoda)
2800,Nap utca (óvoda)
2380,Nap utca (óvoda)
0380,Nap utca (óvoda)
2802,Nap utca (óvoda)
1120,Nárcisz utca
1020,Nárcisz utca
0540,Naszód utca (Használtcikk piac)
2945,Naszód utca (Használtcikk piac)
0550,Naszód utca (Használtcikk piac)
0845,Naszód utca (Használtcikk piac)
0844,Naszód utca (Használtcikk piac)
0895,Naszód utca (Használtcikk piac)
