service_id,date,exception_type
C22719AHPSzN-051,20210126,1
C22719AHPSzN-051,20210127,1
C22719AHPSzN-051,20210128,1
C22719AHPSzN-051,20210129,1
C22719AHPSzN-051,20210201,1
C22720BHSZFS-0011,20201219,1
C22721AVVBR-0011,20201213,1
C22721AVVBR-0011,20201220,1
C22721AVVBR-0011,20201225,1
C22721AVVBR-0011,20201226,1
C22721AVVBR-0011,20201227,1
C22721AVVBR-0011,20210101,1
C22721AVVBR-0011,20210103,1
C22721AVVBR-0011,20210110,1
C22721AVVBR-0011,20210117,1
C22721AVVBR-0011,20210124,1
C22721AVVBR-0011,20210131,1
C22722BHVVFS-0011,20201220,1
C22723AVVKZ-0031,20210101,1
C22723AVVKZ-0031,20210103,1
C22723AVVKZ-0031,20210110,1
C22723AVVKZ-0031,20210117,1
C22723AVVKZ-0031,20210124,1
C22723AVVKZ-0031,20210131,1
C22726AHCSzN-041,20201214,1
C22726AHCSzN-041,20201215,1
C22726AHCSzN-041,20201216,1
C22726AHCSzN-041,20201217,1
C22726AHCSzN-041,20210104,1
C22726AHCSzN-041,20210105,1
C22726AHCSzN-041,20210106,1
C22726AHCSzN-041,20210107,1
C22726AHCSzN-041,20210111,1
C22726AHCSzN-041,20210112,1
C22726AHCSzN-041,20210113,1
C22726AHCSzN-041,20210114,1
C22726AHCSzN-041,20210118,1
C22726AHCSzN-041,20210119,1
C22726AHCSzN-041,20210120,1
C22726AHCSzN-041,20210121,1
C22726AHCSzN-041,20210125,1
C22726AHCSzN-041,20210126,1
C22726AHCSzN-041,20210127,1
C22726AHCSzN-041,20210128,1
C22726AHCSzN-041,20210201,1
C22727ASZYM-0011,20201219,1
C22727ASZYM-0011,20210102,1
C22727ASZYM-0011,20210109,1
C22727ASZYM-0011,20210116,1
C22727ASZYM-0011,20210123,1
C22727ASZYM-0011,20210130,1
C22730AVVYM-0011,20201213,1
C22730AVVYM-0011,20201220,1
C22730AVVYM-0011,20201225,1
C22730AVVYM-0011,20201226,1
C22730AVVYM-0011,20201227,1
C22730AVVYM-0011,20210101,1
C22730AVVYM-0011,20210103,1
C22730AVVYM-0011,20210110,1
C22730AVVYM-0011,20210117,1
C22730AVVYM-0011,20210124,1
C22730AVVYM-0011,20210131,1
C22735AVVBR-0021,20201213,1
C22735AVVBR-0021,20201220,1
C22735AVVBR-0021,20201225,1
C22735AVVBR-0021,20201226,1
C22735AVVBR-0021,20201227,1
C22735AVVBR-0021,20210101,1
C22735AVVBR-0021,20210103,1
C22735AVVBR-0021,20210110,1
C22735AVVBR-0021,20210117,1
C22735AVVBR-0021,20210124,1
C22735AVVBR-0021,20210131,1
C22749ASZKG-1021,20201219,1
C22749ASZKG-1021,20210102,1
C22749ASZKG-1021,20210109,1
C22749ASZKG-1021,20210116,1
C22749ASZKG-1021,20210123,1
C22749ASZKG-1021,20210130,1
C22751AVVKG-1021,20201213,1
C22751AVVKG-1021,20201220,1
C22751AVVKG-1021,20201226,1
C22751AVVKG-1021,20201227,1
C22751AVVKG-1021,20210101,1
C22751AVVKG-1021,20210103,1
C22751AVVKG-1021,20210110,1
C22751AVVKG-1021,20210117,1
C22751AVVKG-1021,20210124,1
C22751AVVKG-1021,20210131,1
C22752APPSzN-041,20201218,1
C22752APPSzN-041,20210108,1
C22752APPSzN-041,20210115,1
C22752APPSzN-041,20210122,1
C22752APPSzN-041,20210129,1
C22756R09PPIGy-011,20201218,1
C22756R09PPIGy-011,20201223,1
C22756R09PPIGy-011,20210108,1
C22756R09PPIGy-011,20210115,1
C22756R09PPIGy-011,20210122,1
C22756R09PPIGy-011,20210129,1
C22757R09SZIGy-011,20201219,1
C22757R09SZIGy-011,20201224,1
C22757R09SZIGy-011,20201225,1
C22757R09SZIGy-011,20201226,1
C22757R09SZIGy-011,20201231,1
C22757R09SZIGy-011,20210102,1
C22757R09SZIGy-011,20210109,1
C22757R09SZIGy-011,20210116,1
C22757R09SZIGy-011,20210123,1
C22757R09SZIGy-011,20210130,1
C22758R09VVIGy-011,20201213,1
C22760AHCHB-0041,20201214,1
C22760AHCHB-0041,20201215,1
C22760AHCHB-0041,20201216,1
C22760AHCHB-0041,20201217,1
C22760AHCHB-0041,20210104,1
C22760AHCHB-0041,20210105,1
C22760AHCHB-0041,20210106,1
C22760AHCHB-0041,20210107,1
C22760AHCHB-0041,20210111,1
C22760AHCHB-0041,20210112,1
C22760AHCHB-0041,20210113,1
C22760AHCHB-0041,20210114,1
C22760AHCHB-0041,20210118,1
C22760AHCHB-0041,20210119,1
C22760AHCHB-0041,20210120,1
C22760AHCHB-0041,20210121,1
C22760AHCHB-0041,20210125,1
C22760AHCHB-0041,20210126,1
C22760AHCHB-0041,20210127,1
C22760AHCHB-0041,20210128,1
C22760AHCHB-0041,20210201,1
C22762APPHB-0041,20201218,1
C22762APPHB-0041,20210108,1
C22762APPHB-0041,20210115,1
C22762APPHB-0041,20210122,1
C22762APPHB-0041,20210129,1
C22764AHCKMK-031,20201214,1
C22764AHCKMK-031,20201215,1
C22764AHCKMK-031,20201216,1
C22764AHCKMK-031,20201217,1
C22764AHCKMK-031,20210104,1
C22764AHCKMK-031,20210105,1
C22764AHCKMK-031,20210106,1
C22764AHCKMK-031,20210107,1
C22764AHCKMK-031,20210111,1
C22764AHCKMK-031,20210112,1
C22764AHCKMK-031,20210113,1
C22764AHCKMK-031,20210114,1
C22764AHCKMK-031,20210118,1
C22764AHCKMK-031,20210119,1
C22764AHCKMK-031,20210120,1
C22764AHCKMK-031,20210121,1
C22764AHCKMK-031,20210125,1
C22764AHCKMK-031,20210126,1
C22764AHCKMK-031,20210127,1
C22764AHCKMK-031,20210128,1
C22764AHCKMK-031,20210201,1
C22765APPKMK-031,20201218,1
C22765APPKMK-031,20210108,1
C22765APPKMK-031,20210115,1
C22765APPKMK-031,20210122,1
C22765APPKMK-031,20210129,1
C22780ASZBA-0021,20201219,1
C22780ASZBA-0021,20210102,1
C22780ASZBA-0021,20210109,1
C22780ASZBA-0021,20210116,1
C22780ASZBA-0021,20210123,1
C22780ASZBA-0021,20210130,1
C22781APPHB-0021,20201218,1
C22781APPHB-0021,20210101,1
C22781APPHB-0021,20210108,1
C22781APPHB-0021,20210115,1
C22781APPHB-0021,20210122,1
C22781APPHB-0021,20210129,1
C22786ASZMAA-051,20201219,1
C22789ASZSzN-071,20201219,1
C22790RAASZFS-0011,20201219,1
C22793RAAVVFS-0011,20201220,1
C22794RAASZFS-0071,20201219,1
C22795RAAVVFS-0101,20201220,1
C22797AHPLE-0021,20201214,1
C22797AHPLE-0021,20201215,1
C22797AHPLE-0021,20201216,1
C22797AHPLE-0021,20201217,1
C22797AHPLE-0021,20201218,1
C22797AHPLE-0021,20210101,1
C22797AHPLE-0021,20210104,1
C22797AHPLE-0021,20210105,1
C22797AHPLE-0021,20210106,1
C22797AHPLE-0021,20210107,1
C22797AHPLE-0021,20210108,1
C22797AHPLE-0021,20210111,1
C22797AHPLE-0021,20210112,1
C22797AHPLE-0021,20210113,1
C22797AHPLE-0021,20210114,1
C22797AHPLE-0021,20210115,1
C22797AHPLE-0021,20210118,1
C22797AHPLE-0021,20210119,1
C22797AHPLE-0021,20210120,1
C22797AHPLE-0021,20210121,1
C22797AHPLE-0021,20210122,1
C22797AHPLE-0021,20210125,1
C22797AHPLE-0021,20210126,1
C22797AHPLE-0021,20210127,1
C22797AHPLE-0021,20210128,1
C22797AHPLE-0021,20210129,1
C22797AHPLE-0021,20210201,1
C22798AHCKG-1011,20201214,1
C22798AHCKG-1011,20201215,1
C22798AHCKG-1011,20201216,1
C22798AHCKG-1011,20201217,1
C22798AHCKG-1011,20210104,1
C22798AHCKG-1011,20210105,1
C22798AHCKG-1011,20210106,1
C22798AHCKG-1011,20210107,1
C22798AHCKG-1011,20210111,1
C22798AHCKG-1011,20210112,1
C22798AHCKG-1011,20210113,1
C22798AHCKG-1011,20210114,1
C22798AHCKG-1011,20210118,1
C22798AHCKG-1011,20210119,1
C22798AHCKG-1011,20210120,1
C22798AHCKG-1011,20210121,1
C22798AHCKG-1011,20210125,1
C22798AHCKG-1011,20210126,1
C22798AHCKG-1011,20210127,1
C22798AHCKG-1011,20210128,1
C22798AHCKG-1011,20210201,1
C22799AHCMAA-071,20201214,1
C22799AHCMAA-071,20201215,1
C22799AHCMAA-071,20201216,1
C22799AHCMAA-071,20201217,1
C22799AHCMAA-071,20210104,1
C22799AHCMAA-071,20210105,1
C22799AHCMAA-071,20210106,1
C22799AHCMAA-071,20210107,1
C22799AHCMAA-071,20210111,1
C22799AHCMAA-071,20210112,1
C22799AHCMAA-071,20210113,1
C22799AHCMAA-071,20210114,1
C22799AHCMAA-071,20210118,1
C22799AHCMAA-071,20210119,1
C22799AHCMAA-071,20210120,1
C22799AHCMAA-071,20210121,1
C22799AHCMAA-071,20210125,1
C22799AHCMAA-071,20210126,1
C22799AHCMAA-071,20210127,1
C22799AHCMAA-071,20210128,1
C22799AHCMAA-071,20210201,1
C22801ASZKMK-011,20201219,1
C22801ASZKMK-011,20210102,1
C22801ASZKMK-011,20210109,1
C22801ASZKMK-011,20210116,1
C22801ASZKMK-011,20210123,1
C22801ASZKMK-011,20210130,1
C22803ASZIGy-021,20201219,1
C22803ASZIGy-021,20201224,1
C22803ASZIGy-021,20210102,1
C22803ASZIGy-021,20210109,1
C22803ASZIGy-021,20210116,1
C22803ASZIGy-021,20210123,1
C22803ASZIGy-021,20210130,1
C22804AVVSzN-071,20201213,1
C22804AVVSzN-071,20201220,1
C22804AVVSzN-071,20201226,1
C22804AVVSzN-071,20201227,1
C22805R09PPIGy-011,20201218,1
C22805R09PPIGy-011,20201223,1
C22805R09PPIGy-011,20210108,1
C22805R09PPIGy-011,20210115,1
C22805R09PPIGy-011,20210122,1
C22805R09PPIGy-011,20210129,1
C22807ASZMAA-081,20201219,1
C22807ASZMAA-081,20210102,1
C22807ASZMAA-081,20210109,1
C22807ASZMAA-081,20210116,1
C22807ASZMAA-081,20210123,1
C22807ASZMAA-081,20210130,1
C22809ASZCsZ-091,20210102,1
C22809ASZCsZ-091,20210109,1
C22809ASZCsZ-091,20210116,1
C22809ASZCsZ-091,20210123,1
C22809ASZCsZ-091,20210130,1
C22811ASZMAA-011,20201224,1
C22811ASZMAA-011,20210102,1
C22811ASZMAA-011,20210109,1
C22811ASZMAA-011,20210116,1
C22811ASZMAA-011,20210123,1
C22811ASZMAA-011,20210130,1
C22812APPMAA-071,20201218,1
C22812APPMAA-071,20210108,1
C22812APPMAA-071,20210115,1
C22812APPMAA-071,20210122,1
C22812APPMAA-071,20210129,1
C22813EVVHPIGy-041,20201228,1
C22813EVVHPIGy-041,20201229,1
C22813EVVHPIGy-041,20201230,1
C22813EVVHPIGy-041,20201231,1
C22815EVVHPIGy-021,20201228,1
C22815EVVHPIGy-021,20201229,1
C22815EVVHPIGy-021,20201230,1
C22815EVVHPIGy-021,20201231,1
C22822ASZCsZ-071,20201219,1
C22822ASZCsZ-071,20210102,1
C22822ASZCsZ-071,20210109,1
C22822ASZCsZ-071,20210116,1
C22822ASZCsZ-071,20210123,1
C22822ASZCsZ-071,20210130,1
C22824R09SZIGy-011,20201219,1
C22824R09SZIGy-011,20201225,1
C22824R09SZIGy-011,20201226,1
C22824R09SZIGy-011,20201231,1
C22824R09SZIGy-011,20210102,1
C22824R09SZIGy-011,20210109,1
C22824R09SZIGy-011,20210116,1
C22824R09SZIGy-011,20210123,1
C22824R09SZIGy-011,20210130,1
C22830R09PPIGy-021,20201218,1
C22830R09PPIGy-021,20201223,1
C22830R09PPIGy-021,20210108,1
C22830R09PPIGy-021,20210115,1
C22830R09PPIGy-021,20210122,1
C22830R09PPIGy-021,20210129,1
C22831AVVMAA-081,20201225,1
C22831AVVMAA-081,20201226,1
C22831AVVMAA-081,20201227,1
C22831AVVMAA-081,20210101,1
C22831AVVMAA-081,20210103,1
C22831AVVMAA-081,20210110,1
C22831AVVMAA-081,20210117,1
C22831AVVMAA-081,20210124,1
C22831AVVMAA-081,20210131,1
C22833R09SZIGy-021,20201219,1
C22833R09SZIGy-021,20201225,1
C22833R09SZIGy-021,20201226,1
C22833R09SZIGy-021,20201231,1
C22833R09SZIGy-021,20210102,1
C22833R09SZIGy-021,20210109,1
C22833R09SZIGy-021,20210116,1
C22833R09SZIGy-021,20210123,1
C22833R09SZIGy-021,20210130,1
C22839ASZSzN-021,20201219,1
C22839ASZSzN-021,20210102,1
C22839ASZSzN-021,20210109,1
C22839ASZSzN-021,20210116,1
C22839ASZSzN-021,20210123,1
C22839ASZSzN-021,20210130,1
C22845ASZMAA-021,20201219,1
C22845ASZMAA-021,20210102,1
C22845ASZMAA-021,20210109,1
C22845ASZMAA-021,20210116,1
C22845ASZMAA-021,20210123,1
C22845ASZMAA-021,20210130,1
C22846R09VVIGy-011,20201213,1
C22847ASZMAA-031,20201219,1
C22847ASZMAA-031,20210102,1
C22847ASZMAA-031,20210109,1
C22847ASZMAA-031,20210116,1
C22847ASZMAA-031,20210123,1
C22847ASZMAA-031,20210130,1
C22848AVVMAA-031,20201213,1
C22848AVVMAA-031,20201220,1
C22848AVVMAA-031,20201225,1
C22848AVVMAA-031,20201226,1
C22848AVVMAA-031,20201227,1
C22848AVVMAA-031,20210101,1
C22848AVVMAA-031,20210103,1
C22848AVVMAA-031,20210110,1
C22848AVVMAA-031,20210117,1
C22848AVVMAA-031,20210124,1
C22848AVVMAA-031,20210131,1
C22857AVVSzN-021,20201213,1
C22857AVVSzN-021,20201220,1
C22857AVVSzN-021,20201227,1
C22857AVVSzN-021,20210103,1
C22857AVVSzN-021,20210110,1
C22857AVVSzN-021,20210117,1
C22857AVVSzN-021,20210124,1
C22857AVVSzN-021,20210131,1
C22865RA2HPSzN-171,20201214,1
C22865RA2HPSzN-171,20201215,1
C22865RA2HPSzN-171,20201216,1
C22865RA2HPSzN-171,20201217,1
C22865RA2HPSzN-171,20201218,1
C22865RA2HPSzN-171,20210104,1
C22865RA2HPSzN-171,20210105,1
C22865RA2HPSzN-171,20210106,1
C22865RA2HPSzN-171,20210107,1
C22865RA2HPSzN-171,20210108,1
C22865RA2HPSzN-171,20210111,1
C22865RA2HPSzN-171,20210112,1
C22865RA2HPSzN-171,20210113,1
C22865RA2HPSzN-171,20210114,1
C22865RA2HPSzN-171,20210115,1
C22865RA2HPSzN-171,20210118,1
C22865RA2HPSzN-171,20210119,1
C22865RA2HPSzN-171,20210120,1
C22865RA2HPSzN-171,20210121,1
C22865RA2HPSzN-171,20210122,1
C22865RA2HPSzN-171,20210125,1
C22865RA2HPSzN-171,20210126,1
C22865RA2HPSzN-171,20210127,1
C22865RA2HPSzN-171,20210128,1
C22865RA2HPSzN-171,20210129,1
C22865RA2HPSzN-171,20210201,1
C22867AVVMAA-041,20201213,1
C22867AVVMAA-041,20201220,1
C22867AVVMAA-041,20201225,1
C22867AVVMAA-041,20201226,1
C22867AVVMAA-041,20201227,1
C22867AVVMAA-041,20210101,1
C22867AVVMAA-041,20210103,1
C22867AVVMAA-041,20210110,1
C22867AVVMAA-041,20210117,1
C22867AVVMAA-041,20210124,1
C22867AVVMAA-041,20210131,1
C22870RA2SZSzN-171,20201219,1
C22870RA2SZSzN-171,20210102,1
C22870RA2SZSzN-171,20210109,1
C22870RA2SZSzN-171,20210116,1
C22870RA2SZSzN-171,20210123,1
C22870RA2SZSzN-171,20210130,1
C22872THSZCsZ-011,20201219,1
C22872THSZCsZ-011,20210102,1
C22876AHCVK-0011,20201214,1
C22876AHCVK-0011,20201215,1
C22876AHCVK-0011,20201216,1
C22876AHCVK-0011,20201217,1
C22876AHCVK-0011,20210104,1
C22876AHCVK-0011,20210105,1
C22876AHCVK-0011,20210106,1
C22876AHCVK-0011,20210107,1
C22876AHCVK-0011,20210111,1
C22876AHCVK-0011,20210112,1
C22876AHCVK-0011,20210113,1
C22876AHCVK-0011,20210114,1
C22876AHCVK-0011,20210118,1
C22876AHCVK-0011,20210119,1
C22876AHCVK-0011,20210120,1
C22876AHCVK-0011,20210121,1
C22876AHCVK-0011,20210125,1
C22876AHCVK-0011,20210126,1
C22876AHCVK-0011,20210127,1
C22876AHCVK-0011,20210128,1
C22876AHCVK-0011,20210201,1
C22878ASZBR-0021,20201219,1
C22878ASZBR-0021,20201224,1
C22878ASZBR-0021,20210102,1
C22878ASZBR-0021,20210109,1
C22878ASZBR-0021,20210116,1
C22878ASZBR-0021,20210123,1
C22878ASZBR-0021,20210130,1
C22880THVVCsZ-011,20201213,1
C22880THVVCsZ-011,20201220,1
C22880THVVCsZ-011,20201225,1
C22880THVVCsZ-011,20201226,1
C22880THVVCsZ-011,20201227,1
C22880THVVCsZ-011,20210101,1
C22880THVVCsZ-011,20210103,1
C22883ASZLB-0011,20201219,1
C22883ASZLB-0011,20201224,1
C22883ASZLB-0011,20210102,1
C22883ASZLB-0011,20210109,1
C22883ASZLB-0011,20210116,1
C22883ASZLB-0011,20210123,1
C22883ASZLB-0011,20210130,1
C22886ASZBR-0021,20201219,1
C22886ASZBR-0021,20201224,1
C22886ASZBR-0021,20210102,1
C22886ASZBR-0021,20210109,1
C22886ASZBR-0021,20210116,1
C22886ASZBR-0021,20210123,1
C22886ASZBR-0021,20210130,1
C22887ACSKMK-011,20210107,1
C22887ACSKMK-011,20210114,1
C22887ACSKMK-011,20210121,1
C22887ACSKMK-011,20210128,1
C22887APPKMK-011,20210108,1
C22887APPKMK-011,20210115,1
C22887APPKMK-011,20210122,1
C22887APPKMK-011,20210129,1
C22888K1HPKZ-0031,20201221,1
C22888K1HPKZ-0031,20201223,1
C22890APPKG-1011,20201218,1
C22890APPKG-1011,20210108,1
C22890APPKG-1011,20210115,1
C22890APPKG-1011,20210122,1
C22890APPKG-1011,20210129,1
C22893AVVMAA-011,20201227,1
C22893AVVMAA-011,20210103,1
C22893AVVMAA-011,20210110,1
C22893AVVMAA-011,20210117,1
C22893AVVMAA-011,20210124,1
C22893AVVMAA-011,20210131,1
C22894AVVCsZ-091,20201225,1
C22894AVVCsZ-091,20201226,1
C22894AVVCsZ-091,20201227,1
C22894AVVCsZ-091,20210101,1
C22894AVVCsZ-091,20210103,1
C22894AVVCsZ-091,20210110,1
C22894AVVCsZ-091,20210117,1
C22894AVVCsZ-091,20210124,1
C22894AVVCsZ-091,20210131,1
C22895AVVBR-0021,20201220,1
C22895AVVBR-0021,20201225,1
C22895AVVBR-0021,20201226,1
C22895AVVBR-0021,20201227,1
C22895AVVBR-0021,20210101,1
C22895AVVBR-0021,20210103,1
C22895AVVBR-0021,20210110,1
C22895AVVBR-0021,20210117,1
C22895AVVBR-0021,20210124,1
C22895AVVBR-0021,20210131,1
C22896AVVLB-0011,20201213,1
C22896AVVLB-0011,20201220,1
C22896AVVLB-0011,20201225,1
C22896AVVLB-0011,20201226,1
C22896AVVLB-0011,20201227,1
C22896AVVLB-0011,20210101,1
C22896AVVLB-0011,20210103,1
C22896AVVLB-0011,20210110,1
C22896AVVLB-0011,20210117,1
C22896AVVLB-0011,20210124,1
C22896AVVLB-0011,20210131,1
C22899AHCIGy-051,20201214,1
C22899AHCIGy-051,20201215,1
C22899AHCIGy-051,20201216,1
C22899AHCIGy-051,20201217,1
C22899AHCIGy-051,20201221,1
C22899AHCIGy-051,20201222,1
C22899AHCIGy-051,20201223,1
C22899AHCIGy-051,20210104,1
C22899AHCIGy-051,20210105,1
C22899AHCIGy-051,20210106,1
C22899AHCIGy-051,20210107,1
C22899AHCIGy-051,20210111,1
C22899AHCIGy-051,20210112,1
C22899AHCIGy-051,20210113,1
C22899AHCIGy-051,20210114,1
C22899AHCIGy-051,20210118,1
C22899AHCIGy-051,20210119,1
C22899AHCIGy-051,20210120,1
C22899AHCIGy-051,20210121,1
C22899AHCIGy-051,20210125,1
C22899AHCIGy-051,20210126,1
C22899AHCIGy-051,20210127,1
C22899AHCIGy-051,20210128,1
C22899AHCIGy-051,20210201,1
C22901APPIGy-051,20201218,1
C22901APPIGy-051,20210108,1
C22901APPIGy-051,20210115,1
C22901APPIGy-051,20210122,1
C22901APPIGy-051,20210129,1
C22903AVVBR-0021,20201213,1
C22903AVVBR-0021,20201220,1
C22903AVVBR-0021,20201225,1
C22903AVVBR-0021,20201226,1
C22903AVVBR-0021,20201227,1
C22903AVVBR-0021,20210101,1
C22903AVVBR-0021,20210103,1
C22903AVVBR-0021,20210110,1
C22903AVVBR-0021,20210117,1
C22903AVVBR-0021,20210124,1
C22903AVVBR-0021,20210131,1
C22904AVVCsZ-071,20201213,1
C22904AVVCsZ-071,20201220,1
C22904AVVCsZ-071,20201225,1
C22904AVVCsZ-071,20201226,1
C22904AVVCsZ-071,20201227,1
C22904AVVCsZ-071,20210101,1
C22906APPIGy-051,20201218,1
C22906APPIGy-051,20210108,1
C22906APPIGy-051,20210115,1
C22906APPIGy-051,20210122,1
C22906APPIGy-051,20210129,1
C22909EVVHPIGy-031,20201228,1
C22909EVVHPIGy-031,20201229,1
C22909EVVHPIGy-031,20201230,1
C22909EVVHPIGy-031,20201231,1
C22911EVVHPKG-1021,20201228,1
C22911EVVHPKG-1021,20201229,1
C22911EVVHPKG-1021,20201230,1
C22911EVVHPKG-1021,20201231,1
C22912EVVHPKG-1021,20201228,1
C22912EVVHPKG-1021,20201229,1
C22912EVVHPKG-1021,20201230,1
C22912EVVHPKG-1021,20201231,1
C22913P1HCPÁ-0021,20201214,1
C22913P1HCPÁ-0021,20201215,1
C22913P1HCPÁ-0021,20201216,1
C22913P1HCPÁ-0021,20201217,1
C22913P1HCPÁ-0021,20210104,1
C22913P1HCPÁ-0021,20210105,1
C22913P1HCPÁ-0021,20210106,1
C22913P1HCPÁ-0021,20210107,1
C22913P1HCPÁ-0021,20210111,1
C22914P1PPPÁ-0021,20201218,1
C22914P1PPPÁ-0021,20210108,1
C22917K1HPKZ-0011,20201222,1
C2292024SZVK-0011,20201224,1
C22923APPMAA-021,20201218,1
C22923APPMAA-021,20210108,1
C22923APPMAA-021,20210115,1
C22923APPMAA-021,20210122,1
C22923APPMAA-021,20210129,1
C22924ASZMAA-021,20201219,1
C22924ASZMAA-021,20210102,1
C22924ASZMAA-021,20210109,1
C22924ASZMAA-021,20210116,1
C22924ASZMAA-021,20210123,1
C22924ASZMAA-021,20210130,1
C22925AVVMAA-021,20201213,1
C22925AVVMAA-021,20201220,1
C22925AVVMAA-021,20201225,1
C22925AVVMAA-021,20201226,1
C22925AVVMAA-021,20201227,1
C22925AVVMAA-021,20210101,1
C22925AVVMAA-021,20210103,1
C22925AVVMAA-021,20210110,1
C22925AVVMAA-021,20210117,1
C22925AVVMAA-021,20210124,1
C22925AVVMAA-021,20210131,1
C22926AHCKMK-011,20201214,1
C22926AHCKMK-011,20201215,1
C22926AHCKMK-011,20201216,1
C22926AHCKMK-011,20201217,1
C22926AHCKMK-011,20210104,1
C22926AHCKMK-011,20210105,1
C22926AHCKMK-011,20210106,1
C22926AHCKMK-011,20210107,1
C22926AHCKMK-011,20210111,1
C22926AHCKMK-011,20210112,1
C22926AHCKMK-011,20210113,1
C22926AHCKMK-011,20210114,1
C22926AHCKMK-011,20210118,1
C22926AHCKMK-011,20210119,1
C22926AHCKMK-011,20210120,1
C22926AHCKMK-011,20210121,1
C22926AHCKMK-011,20210125,1
C22926AHCKMK-011,20210126,1
C22926AHCKMK-011,20210127,1
C22926AHCKMK-011,20210128,1
C22926AHCKMK-011,20210201,1
C22926AHCKMK-031,20201214,1
C22926AHCKMK-031,20201215,1
C22926AHCKMK-031,20201216,1
C22926AHCKMK-031,20201217,1
C22926AHCKMK-031,20210104,1
C22926AHCKMK-031,20210105,1
C22926AHCKMK-031,20210106,1
C22926AHCKMK-031,20210107,1
C22926AHCKMK-031,20210111,1
C22926AHCKMK-031,20210112,1
C22926AHCKMK-031,20210113,1
C22926AHCKMK-031,20210114,1
C22926AHCKMK-031,20210118,1
C22926AHCKMK-031,20210119,1
C22926AHCKMK-031,20210120,1
C22926AHCKMK-031,20210121,1
C22926AHCKMK-031,20210125,1
C22926AHCKMK-031,20210126,1
C22926AHCKMK-031,20210127,1
C22926AHCKMK-031,20210128,1
C22926AHCKMK-031,20210201,1
C22927APPKMK-011,20201218,1
C22927APPKMK-011,20210108,1
C22927APPKMK-011,20210115,1
C22927APPKMK-011,20210122,1
C22927APPKMK-011,20210129,1
C22927APPKMK-031,20201218,1
C22927APPKMK-031,20210108,1
C22927APPKMK-031,20210115,1
C22927APPKMK-031,20210122,1
C22927APPKMK-031,20210129,1
C22928ASVKMK-031,20201213,1
C22928ASVKMK-031,20201219,1
C22928ASVKMK-031,20201220,1
C22928ASVKMK-031,20201225,1
C22928ASVKMK-031,20201226,1
C22928ASVKMK-031,20201227,1
C22928ASVKMK-031,20210101,1
C22928ASVKMK-031,20210102,1
C22928ASVKMK-031,20210103,1
C22928ASVKMK-031,20210109,1
C22928ASVKMK-031,20210110,1
C22928ASVKMK-031,20210116,1
C22928ASVKMK-031,20210117,1
C22928ASVKMK-031,20210123,1
C22928ASVKMK-031,20210124,1
C22928ASVKMK-031,20210130,1
C22928ASVKMK-031,20210131,1
C22929R09PPIGy-021,20201218,1
C22929R09PPIGy-021,20201223,1
C22929R09PPIGy-021,20210108,1
C22929R09PPIGy-021,20210115,1
C22929R09PPIGy-021,20210122,1
C22929R09PPIGy-021,20210129,1
C22930R09SZIGy-021,20201219,1
C22930R09SZIGy-021,20201224,1
C22930R09SZIGy-021,20201225,1
C22930R09SZIGy-021,20201226,1
C22930R09SZIGy-021,20201231,1
C22930R09SZIGy-021,20210102,1
C22930R09SZIGy-021,20210109,1
C22930R09SZIGy-021,20210116,1
C22930R09SZIGy-021,20210123,1
C22930R09SZIGy-021,20210130,1
C22932AHCMAA-011,20201214,1
C22932AHCMAA-011,20201215,1
C22932AHCMAA-011,20201216,1
C22932AHCMAA-011,20201217,1
C22932AHCMAA-011,20210104,1
C22932AHCMAA-011,20210105,1
C22932AHCMAA-011,20210106,1
C22932AHCMAA-011,20210107,1
C22932AHCMAA-011,20210111,1
C22932AHCMAA-011,20210112,1
C22932AHCMAA-011,20210113,1
C22932AHCMAA-011,20210114,1
C22932AHCMAA-011,20210118,1
C22932AHCMAA-011,20210119,1
C22932AHCMAA-011,20210120,1
C22932AHCMAA-011,20210121,1
C22932AHCMAA-011,20210125,1
C22932AHCMAA-011,20210126,1
C22932AHCMAA-011,20210127,1
C22932AHCMAA-011,20210128,1
C22932AHCMAA-011,20210201,1
C22936AVVMAA-081,20201213,1
C22936AVVMAA-081,20201220,1
C22936AVVMAA-081,20201225,1
C22936AVVMAA-081,20201226,1
C22936AVVMAA-081,20201227,1
C22936AVVMAA-081,20210101,1
C22936AVVMAA-081,20210103,1
C22936AVVMAA-081,20210110,1
C22936AVVMAA-081,20210117,1
C22936AVVMAA-081,20210124,1
C22936AVVMAA-081,20210131,1
C22938AHCMAA-071,20201214,1
C22938AHCMAA-071,20201215,1
C22938AHCMAA-071,20201216,1
C22938AHCMAA-071,20201217,1
C22938AHCMAA-071,20210104,1
C22938AHCMAA-071,20210105,1
C22938AHCMAA-071,20210106,1
C22938AHCMAA-071,20210107,1
C22938AHCMAA-071,20210111,1
C22938AHCMAA-071,20210112,1
C22938AHCMAA-071,20210113,1
C22938AHCMAA-071,20210114,1
C22938AHCMAA-071,20210118,1
C22938AHCMAA-071,20210119,1
C22938AHCMAA-071,20210120,1
C22938AHCMAA-071,20210121,1
C22938AHCMAA-071,20210125,1
C22938AHCMAA-071,20210126,1
C22938AHCMAA-071,20210127,1
C22938AHCMAA-071,20210128,1
C22938AHCMAA-071,20210201,1
C22940APPMAA-071,20201218,1
C22940APPMAA-071,20210108,1
C22940APPMAA-071,20210115,1
C22940APPMAA-071,20210122,1
C22940APPMAA-071,20210129,1
